gene_id	cluster_id	cluster_size	dup_status
scaffold_401362.1	C000361	11	duplicate
scaffold_401834.1	C000361	11	duplicate
scaffold_703248.1	C000361	11	duplicate
scaffold_802876.1	C000361	11	duplicate
fgenesh1_pg.C_scaffold_4001226	C000362	11	duplicate
fgenesh2_kg.3__408__AT3G04510.1	C000362	11	duplicate
fgenesh2_kg.6__2784__AT5G28490.1	C000362	11	duplicate
scaffold_100712.1	C000362	11	duplicate
scaffold_202856.1	C000362	11	duplicate
scaffold_302812.1	C000362	11	duplicate
scaffold_401489.1	C000362	11	duplicate
scaffold_403135.1	C000362	11	duplicate
scaffold_702560.1	C000362	11	duplicate
scaffold_800264.1	C000362	11	duplicate
scaffold_802448.1	C000362	11	duplicate
fgenesh1_pg.C_scaffold_4001841	C000363	11	duplicate
fgenesh1_pg.C_scaffold_6003094	C000363	11	duplicate
fgenesh1_pm.C_scaffold_3000266	C000363	11	duplicate
fgenesh2_kg.1__4384__AT1G53100.1	C000363	11	duplicate
fgenesh2_kg.2__1369__AT1G71070.1	C000363	11	duplicate
fgenesh2_kg.3__1666__AT3G15350.1	C000363	11	duplicate
fgenesh2_kg.3__2632__AT3G24040.1	C000363	11	duplicate
fgenesh2_kg.6__1481__AT5G15050.1	C000363	11	duplicate
fgenesh2_kg.7__1479__AT4G27480.2	C000363	11	duplicate
fgenesh2_kg.7__3421__AT5G39990.1	C000363	11	duplicate
scaffold_100299.1	C000363	11	duplicate
fgenesh1_pm.C_scaffold_4000299	C000364	11	duplicate
fgenesh1_pm.C_scaffold_5000580	C000364	11	duplicate
fgenesh1_pm.C_scaffold_7000842	C000364	11	duplicate
fgenesh2_kg.1__1476__AT1G13610.1	C000364	11	duplicate
fgenesh2_kg.1__3355__AT1G32190.1	C000364	11	duplicate
fgenesh2_kg.3__47__AT3G01690.1	C000364	11	duplicate
fgenesh2_kg.6__1413__AT5G14390.1	C000364	11	duplicate
fgenesh2_kg.7__1799__AT4G24760.1	C000364	11	duplicate
fgenesh2_kg.7__3589__AT5G38220.3	C000364	11	duplicate
scaffold_201473.1	C000364	11	duplicate
scaffold_602146.1	C000364	11	duplicate
fgenesh1_pm.C_scaffold_4000618	C000365	11	duplicate
fgenesh1_pm.C_scaffold_4000857	C000365	11	duplicate
fgenesh1_pm.C_scaffold_7000116	C000365	11	duplicate
fgenesh2_kg.1__3510__AT1G34020.1	C000365	11	duplicate
fgenesh2_kg.1__665__AT1G06890.1	C000365	11	duplicate
fgenesh2_kg.2__1956__AT1G76670.1	C000365	11	duplicate
fgenesh2_kg.6__2967__AT4G09810.1	C000365	11	duplicate
fgenesh2_kg.8__1493__AT5G55950.1	C000365	11	duplicate
scaffold_102356.1	C000365	11	duplicate
scaffold_800931.1	C000365	11	duplicate
scaffold_802272.1	C000365	11	duplicate
fgenesh2_kg.1__1348__AT1G12440.1	C000366	11	duplicate
fgenesh2_kg.1__4188__AT1G51200.1	C000366	11	duplicate
fgenesh2_kg.3__1323__AT3G12630.1	C000366	11	duplicate
fgenesh2_kg.5__1644__AT3G52800.1	C000366	11	duplicate
fgenesh2_kg.6__3157__AT4G12040.2	C000366	11	duplicate
scaffold_401279.1	C000366	11	duplicate
scaffold_402246.1	C000366	11	duplicate
scaffold_502849.1	C000366	11	duplicate
scaffold_701780.1	C000366	11	duplicate
scaffold_702067.1	C000366	11	duplicate
scaffold_703210.1	C000366	11	duplicate
fgenesh2_kg.1__3997__AT1G48990.1	C000367	11	duplicate
fgenesh2_kg.3__2063__AT3G18570.1	C000367	11	duplicate
fgenesh2_kg.3__59__AT3G01570.1	C000367	11	duplicate
fgenesh2_kg.5__546__AT3G27660.1	C000367	11	duplicate
fgenesh2_kg.7__1752__AT4G25140.1	C000367	11	duplicate
fgenesh2_kg.7__3378__AT5G40420.1	C000367	11	duplicate
fgenesh2_kg.8__1007__AT5G51210.1	C000367	11	duplicate
scaffold_400766.1	C000367	11	duplicate
fgenesh2_kg.6__726__AT5G07550.1	C000367	11	duplicate
fgenesh2_kg.6__727__AT5G07560.1	C000367	11	duplicate
fgenesh2_kg.8__2145__AT5G61610.1	C000367	11	duplicate
Al_scaffold_0001_1721	C000368	10	duplicate
Al_scaffold_0001_3009	C000368	10	duplicate
Al_scaffold_0003_3086	C000368	10	duplicate
Al_scaffold_0003_3356	C000368	10	duplicate
Al_scaffold_0004_962	C000368	10	duplicate
Al_scaffold_0005_2814	C000368	10	duplicate
fgenesh1_pg.C_scaffold_3000791	C000368	10	duplicate
fgenesh1_pg.C_scaffold_7000652	C000368	10	duplicate
fgenesh1_pm.C_scaffold_6000620	C000368	10	duplicate
scaffold_601189.1	C000368	10	duplicate
Al_scaffold_0001_3062	C000369	10	duplicate
fgenesh1_pg.C_scaffold_2002294	C000369	10	duplicate
fgenesh2_kg.3__846__AT3G08030.2	C000369	10	duplicate
fgenesh2_kg.4__2321__AT2G41800.1	C000369	10	duplicate
fgenesh2_kg.4__2322__AT2G41810.1	C000369	10	duplicate
fgenesh2_kg.6__1111__AT5G11420.1	C000369	10	duplicate
fgenesh2_kg.6__1381__AT5G14150.1	C000369	10	duplicate
scaffold_402037.1	C000369	10	duplicate
scaffold_602662.1	C000369	10	duplicate
scaffold_700945.1	C000369	10	duplicate
fgenesh1_pg.C_scaffold_4000790	C000370	10	duplicate
Al_scaffold_0001_3703	C000370	10	duplicate
Al_scaffold_0005_903	C000370	10	duplicate
Al_scaffold_0008_1054	C000370	10	duplicate
fgenesh1_pg.C_scaffold_1003571	C000370	10	duplicate
fgenesh1_pg.C_scaffold_5001479	C000370	10	duplicate
fgenesh1_pg.C_scaffold_6001940	C000370	10	duplicate
fgenesh1_pg.C_scaffold_8000669	C000370	10	duplicate
scaffold_304125.1	C000370	10	duplicate
fgenesh1_pg.C_scaffold_6002530	C000370	10	duplicate
Al_scaffold_0001_3451	C000371	10	duplicate
fgenesh1_pm.C_scaffold_2001166	C000371	10	duplicate
fgenesh2_kg.2__960__AT1G67328.1	C000371	10	duplicate
fgenesh2_kg.6__2979__AT4G09990.1	C000371	10	duplicate
fgenesh2_kg.8__2694__AT5G67210.1	C000371	10	duplicate
scaffold_100999.1	C000371	10	duplicate
scaffold_103120.1	C000371	10	duplicate
scaffold_303728.1	C000371	10	duplicate
scaffold_502047.1	C000371	10	duplicate
scaffold_701837.1	C000371	10	duplicate
Al_scaffold_0001_3610	C000372	10	duplicate
fgenesh2_kg.1__3599__AT1G31280.1	C000372	10	duplicate
fgenesh2_kg.1__3931__AT1G48410.2	C000372	10	duplicate
fgenesh2_kg.2__1202__AT1G69440.1	C000372	10	duplicate
fgenesh2_kg.4__778__AT2G27880.1	C000372	10	duplicate
fgenesh2_kg.6__2159__AT5G21150.1	C000372	10	duplicate
scaffold_800659.1	C000372	10	duplicate
fgenesh1_pm.C_scaffold_6001704	C000372	10	duplicate
fgenesh2_kg.4__644__AT2G27040.1	C000372	10	duplicate
scaffold_401862.1	C000372	10	duplicate
Al_scaffold_0001_3761	C000373	10	duplicate
Al_scaffold_0003_1805	C000373	10	duplicate
Al_scaffold_0003_2045	C000373	10	duplicate
Al_scaffold_0006_2963	C000373	10	duplicate
Al_scaffold_0007_3181	C000373	10	duplicate
fgenesh1_pg.C_scaffold_6002432	C000373	10	duplicate
scaffold_103688.1	C000373	10	duplicate
scaffold_303479.1	C000373	10	duplicate
scaffold_703488.1	C000373	10	duplicate
scaffold_800178.1	C000373	10	duplicate
Al_scaffold_0001_4157	C000374	10	duplicate
Al_scaffold_0003_2552	C000374	10	duplicate
fgenesh1_pg.C_scaffold_1003140	C000374	10	duplicate
scaffold_600276.1	C000374	10	duplicate
Al_scaffold_0006_2393	C000374	10	duplicate
Al_scaffold_0007_516	C000374	10	duplicate
Al_scaffold_0008_613	C000374	10	duplicate
scaffold_104090.1	C000374	10	duplicate
scaffold_500453.1	C000374	10	duplicate
scaffold_501139.1	C000374	10	duplicate
Al_scaffold_0001_4173	C000375	10	duplicate
Al_scaffold_0001_4175	C000375	10	duplicate
Al_scaffold_0003_1514	C000375	10	duplicate
Al_scaffold_0007_3358	C000375	10	duplicate
Al_scaffold_0008_473	C000375	10	duplicate
fgenesh1_pg.C_scaffold_3001346	C000375	10	duplicate
fgenesh1_pg.C_scaffold_5001392	C000375	10	duplicate
fgenesh1_pm.C_scaffold_8000274	C000375	10	duplicate
fgenesh2_kg.4__254__AT2G23230.1	C000375	10	duplicate
scaffold_103750.1	C000375	10	duplicate
Al_scaffold_0001_429	C000376	10	duplicate
fgenesh1_pg.C_scaffold_4001392	C000376	10	duplicate
fgenesh2_kg.3__1328__AT3G12680.1	C000376	10	duplicate
fgenesh2_kg.3__226__AT3G02830.1	C000376	10	duplicate
fgenesh2_kg.3__645__AT3G06410.1	C000376	10	duplicate
fgenesh2_kg.6__1644__AT5G16540.1	C000376	10	duplicate
fgenesh2_kg.6__1872__AT5G18550.1	C000376	10	duplicate
fgenesh2_kg.8__2325__AT5G63260.1	C000376	10	duplicate
scaffold_403761.1	C000376	10	duplicate
scaffold_501792.1	C000376	10	duplicate
Al_scaffold_0001_5134	C000377	10	duplicate
Al_scaffold_0007_109	C000377	10	duplicate
fgenesh1_pm.C_scaffold_8000296	C000377	10	duplicate
fgenesh2_kg.1__2140__AT1G19610.1	C000377	10	duplicate
fgenesh2_kg.2__1861__AT1G75830.1	C000377	10	duplicate
scaffold_105619.1	C000377	10	duplicate
scaffold_105663.1	C000377	10	duplicate
scaffold_202531.1	C000377	10	duplicate
scaffold_703526.1	C000377	10	duplicate
Al_scaffold_0003_3518	C000377	10	duplicate
Al_scaffold_0002_1135	C000378	10	duplicate
Al_scaffold_0002_2330	C000378	10	duplicate
fgenesh2_kg.1__2240__AT1G20560.1	C000378	10	duplicate
fgenesh2_kg.2__2018__AT1G77240.1	C000378	10	duplicate
fgenesh2_kg.2__844__AT1G66120.1	C000378	10	duplicate
fgenesh2_kg.3__1859__AT3G16910.1	C000378	10	duplicate
fgenesh2_kg.3__3358__AT2G17650.1	C000378	10	duplicate
fgenesh2_kg.6__1623__AT5G16370.1	C000378	10	duplicate
scaffold_102410.1	C000378	10	duplicate
fgenesh1_pg.C_scaffold_2001868	C000378	10	duplicate
Al_scaffold_0002_1170	C000379	10	duplicate
Al_scaffold_0007_3355	C000379	10	duplicate
scaffold_703618.1	C000379	10	duplicate
fgenesh2_kg.7__3151__AT5G37400.1	C000379	10	duplicate
scaffold_201308.1	C000379	10	duplicate
scaffold_702826.1	C000379	10	duplicate
scaffold_702829.1	C000379	10	duplicate
scaffold_703600.1	C000379	10	duplicate
scaffold_703612.1	C000379	10	duplicate
scaffold_703617.1	C000379	10	duplicate
fgenesh1_pm.C_scaffold_5002145	C000380	10	duplicate
fgenesh2_kg.4__2854__AT2G46400.1	C000380	10	duplicate
Al_scaffold_0004_2305	C000380	10	duplicate
fgenesh1_pm.C_scaffold_4001818	C000380	10	duplicate
fgenesh2_kg.5__2072__AT3G56400.1	C000380	10	duplicate
fgenesh2_kg.6__2402__AT5G24110.1	C000380	10	duplicate
fgenesh2_kg.6__3080__AT4G11070.1	C000380	10	duplicate
fgenesh2_kg.7__1920__AT4G23810.1	C000380	10	duplicate
Al_scaffold_0005_2548	C000380	10	duplicate
fgenesh1_pm.C_scaffold_4001817	C000380	10	duplicate
Al_scaffold_0002_1456	C000381	10	duplicate
Al_scaffold_0003_3857	C000381	10	duplicate
Al_scaffold_0007_1381	C000381	10	duplicate
fgenesh1_pm.C_scaffold_1001448	C000381	10	duplicate
fgenesh1_pm.C_scaffold_7001977	C000381	10	duplicate
fgenesh2_kg.1__614__AT1G06410.1	C000381	10	duplicate
fgenesh2_kg.2__2152__AT1G78580.1	C000381	10	duplicate
scaffold_102724.1	C000381	10	duplicate
scaffold_200603.1	C000381	10	duplicate
scaffold_201903.1	C000381	10	duplicate
Al_scaffold_0002_2497	C000382	10	duplicate
Al_scaffold_0008_3070	C000382	10	duplicate
fgenesh1_pm.C_scaffold_1000665	C000382	10	duplicate
fgenesh2_kg.1__2395__AT1G22070.1	C000382	10	duplicate
fgenesh2_kg.2__1120__AT1G68640.1	C000382	10	duplicate
fgenesh2_kg.3__1288__AT3G12250.4	C000382	10	duplicate
fgenesh2_kg.6__632__AT5G06839.2	C000382	10	duplicate
fgenesh2_kg.6__644__AT5G06950.1	C000382	10	duplicate
fgenesh2_kg.6__648__AT5G06960.1	C000382	10	duplicate
fgenesh2_kg.6__963__AT5G10030.1	C000382	10	duplicate
Al_scaffold_0002_561	C000383	10	duplicate
Al_scaffold_0008_317	C000383	10	duplicate
fgenesh1_pg.C_scaffold_8002230	C000383	10	duplicate
fgenesh2_kg.2__444__AT1G59960.1	C000383	10	duplicate
fgenesh2_kg.4__1843__AT2G37770.2	C000383	10	duplicate
fgenesh2_kg.4__45__AT2G21250.1	C000383	10	duplicate
fgenesh2_kg.4__46__AT2G21260.1	C000383	10	duplicate
fgenesh2_kg.5__1773__AT3G53880.1	C000383	10	duplicate
fgenesh2_kg.6__38__AT5G01670.2	C000383	10	duplicate
scaffold_402457.1	C000383	10	duplicate
Al_scaffold_0003_1037	C000384	10	duplicate
Al_scaffold_0004_3456	C000384	10	duplicate
fgenesh1_pg.C_scaffold_1001665	C000384	10	duplicate
fgenesh1_pm.C_scaffold_1000741	C000384	10	duplicate
fgenesh1_pm.C_scaffold_7002617	C000384	10	duplicate
fgenesh2_kg.2__121__AT1G63640.1	C000384	10	duplicate
fgenesh2_kg.5__869__AT3G44730.1	C000384	10	duplicate
fgenesh2_kg.6__2664__AT5G27000.1	C000384	10	duplicate
fgenesh2_kg.8__2850__AT5G65930.2	C000384	10	duplicate
fgenesh1_pm.C_scaffold_2001227	C000384	10	duplicate
fgenesh2_kg.2__273__AT1G61870.1	C000385	10	duplicate
fgenesh2_kg.1__1254__AT1G11630.1	C000385	10	duplicate
fgenesh2_kg.3__1393__AT3G13160.1	C000385	10	duplicate
fgenesh2_kg.7__401__AT4G36680.1	C000385	10	duplicate
scaffold_301502.1	C000385	10	duplicate
fgenesh2_kg.1__4612__AT1G55890.1	C000385	10	duplicate
fgenesh2_kg.2__172__AT1G63320.1	C000385	10	duplicate
fgenesh2_kg.2__192__AT1G63320.1	C000385	10	duplicate
fgenesh2_kg.3__3461__AT2G18520.1	C000385	10	duplicate
scaffold_203054.1	C000385	10	duplicate
Al_scaffold_0003_2903	C000386	10	duplicate
fgenesh1_pg.C_scaffold_6002759	C000386	10	duplicate
fgenesh1_pm.C_scaffold_4002428	C000386	10	duplicate
fgenesh2_kg.1__4035__AT1G49430.1	C000386	10	duplicate
fgenesh2_kg.2__2053__AT1G77590.1	C000386	10	duplicate
fgenesh2_kg.2__39__AT1G64400.1	C000386	10	duplicate
fgenesh2_kg.3__595__AT3G05970.1	C000386	10	duplicate
fgenesh2_kg.6__2704__AT5G27600.1	C000386	10	duplicate
fgenesh2_kg.7__1917__AT4G23850.1	C000386	10	duplicate
scaffold_403700.1	C000386	10	duplicate
Al_scaffold_0003_2986	C000387	10	duplicate
Al_scaffold_0006_2305	C000387	10	duplicate
Al_scaffold_0006_2307	C000387	10	duplicate
fgenesh1_pg.C_scaffold_6002034	C000387	10	duplicate
fgenesh2_kg.6__2413__AT5G24190.1	C000387	10	duplicate
scaffold_602505.1	C000387	10	duplicate
scaffold_602506.1	C000387	10	duplicate
scaffold_603466.1	C000387	10	duplicate
fgenesh1_pm.C_scaffold_8000820	C000387	10	duplicate
scaffold_602504.1	C000387	10	duplicate
Al_scaffold_0003_3918	C000388	10	duplicate
Al_scaffold_0007_3083	C000388	10	duplicate
Al_scaffold_0007_3321	C000388	10	duplicate
Al_scaffold_0007_3570	C000388	10	duplicate
fgenesh1_pg.C_scaffold_7002983	C000388	10	duplicate
fgenesh1_pg.C_scaffold_7003025	C000388	10	duplicate
fgenesh1_pg.C_scaffold_7003156	C000388	10	duplicate
fgenesh2_kg.7__957__AT1G45100.1	C000388	10	duplicate
scaffold_501826.1	C000388	10	duplicate
scaffold_703611.1	C000388	10	duplicate
Al_scaffold_0004_1221	C000389	10	duplicate
fgenesh2_kg.5__213__AT2G03130.1	C000389	10	duplicate
fgenesh2_kg.2__1274__AT1G70190.1	C000389	10	duplicate
fgenesh2_kg.3__604__AT3G06040.2	C000389	10	duplicate
fgenesh2_kg.5__564__AT3G27830.1	C000389	10	duplicate
fgenesh2_kg.5__566__AT3G27840.1	C000389	10	duplicate
fgenesh2_kg.5__567__AT3G27850.1	C000389	10	duplicate
fgenesh2_kg.7__427__AT4G36420.1	C000389	10	duplicate
scaffold_700313.1	C000389	10	duplicate
scaffold_300821.1	C000389	10	duplicate
Al_scaffold_0004_1791	C000390	10	duplicate
fgenesh1_pg.C_scaffold_7000746	C000390	10	duplicate
fgenesh1_pm.C_scaffold_1000285	C000390	10	duplicate
fgenesh1_pm.C_scaffold_1001815	C000390	10	duplicate
fgenesh1_pm.C_scaffold_1003100	C000390	10	duplicate
fgenesh2_kg.1__398__AT1G04610.1	C000390	10	duplicate
fgenesh2_kg.6__1097__AT5G11320.1	C000390	10	duplicate
fgenesh2_kg.7__1318__AT4G28720.1	C000390	10	duplicate
fgenesh2_kg.8__432__AT5G43890.1	C000390	10	duplicate
scaffold_602684.1	C000390	10	duplicate
Al_scaffold_0004_1976	C000391	10	duplicate
Al_scaffold_0007_2104	C000391	10	duplicate
Al_scaffold_0008_517	C000391	10	duplicate
fgenesh2_kg.1__1385__AT1G12780.1	C000391	10	duplicate
fgenesh2_kg.2__160__AT1G63180.1	C000391	10	duplicate
fgenesh2_kg.7__1905__AT4G23920.1	C000391	10	duplicate
scaffold_101403.1	C000391	10	duplicate
scaffold_103410.1	C000391	10	duplicate
scaffold_200045.1	C000391	10	duplicate
scaffold_603467.1	C000391	10	duplicate
fgenesh2_kg.7__1416__AT4G28000.1	C000392	10	duplicate
fgenesh2_kg.8__1169__AT5G52882.1	C000392	10	duplicate
fgenesh1_pg.C_scaffold_1003632	C000392	10	duplicate
fgenesh1_pm.C_scaffold_7001406	C000392	10	duplicate
fgenesh2_kg.1__213__AT1G02890.1	C000392	10	duplicate
fgenesh1_pm.C_scaffold_2000209	C000392	10	duplicate
fgenesh2_kg.2__74__AT1G64110.1	C000392	10	duplicate
fgenesh2_kg.3__2192__AT3G19740.1	C000392	10	duplicate
fgenesh2_kg.6__3452__AT4G02480.1	C000392	10	duplicate
scaffold_104736.1	C000392	10	duplicate
Al_scaffold_0004_400	C000393	10	duplicate
fgenesh1_pg.C_scaffold_4000679	C000393	10	duplicate
fgenesh1_pm.C_scaffold_8000388	C000393	10	duplicate
fgenesh2_kg.4__576__AT2G26560.1	C000393	10	duplicate
fgenesh2_kg.5__1904__AT3G54950.1	C000393	10	duplicate
fgenesh2_kg.7__349__AT4G37050.1	C000393	10	duplicate
fgenesh2_kg.7__350__AT4G37070.2	C000393	10	duplicate
scaffold_503607.1	C000393	10	duplicate
scaffold_402664.1	C000393	10	duplicate
fgenesh2_kg.7__1213__AT4G29800.1	C000393	10	duplicate
scaffold_105012.1	C000394	10	duplicate
scaffold_401359.1	C000394	10	duplicate
fgenesh1_pg.C_scaffold_1003899	C000394	10	duplicate
scaffold_100762.1	C000394	10	duplicate
scaffold_104964.1	C000394	10	duplicate
scaffold_702352.1	C000394	10	duplicate
fgenesh1_pg.C_scaffold_1003901	C000394	10	duplicate
scaffold_104545.1	C000394	10	duplicate
scaffold_201261.1	C000394	10	duplicate
scaffold_303206.1	C000394	10	duplicate
fgenesh1_pm.C_scaffold_6002865	C000395	10	duplicate
fgenesh1_pm.C_scaffold_2000025	C000395	10	duplicate
fgenesh1_pm.C_scaffold_6001933	C000395	10	duplicate
fgenesh2_kg.7__1584__AT4G26570.2	C000395	10	duplicate
fgenesh2_kg.7__2684__AT4G16350.1	C000395	10	duplicate
fgenesh2_kg.7__825__AT4G33000.2	C000395	10	duplicate
fgenesh2_kg.8__1495__AT5G55990.1	C000395	10	duplicate
scaffold_702689.1	C000395	10	duplicate
scaffold_800092.1	C000395	10	duplicate
scaffold_802141.1	C000395	10	duplicate
fgenesh2_kg.8__1496__AT5G55970.2	C000396	10	duplicate
fgenesh1_pm.C_scaffold_2001953	C000396	10	duplicate
fgenesh1_pm.C_scaffold_7000700	C000396	10	duplicate
fgenesh2_kg.1__1383__AT1G12760.2	C000396	10	duplicate
fgenesh1_pm.C_scaffold_4002289	C000396	10	duplicate
fgenesh1_pm.C_scaffold_6002524	C000396	10	duplicate
fgenesh2_kg.5__2585__AT3G61180.1	C000396	10	duplicate
fgenesh2_kg.7__1583__AT4G26580.1	C000396	10	duplicate
scaffold_200224.1	C000396	10	duplicate
fgenesh2_kg.2__1046__AT1G68070.1	C000396	10	duplicate
Al_scaffold_0005_593	C000397	10	duplicate
Al_scaffold_0007_2988	C000397	10	duplicate
fgenesh1_pm.C_scaffold_2001494	C000397	10	duplicate
fgenesh2_kg.1__2134__AT1G19540.1	C000397	10	duplicate
fgenesh2_kg.1__3347__AT1G32100.1	C000397	10	duplicate
fgenesh2_kg.2__1801__AT1G75280.1	C000397	10	duplicate
fgenesh2_kg.2__1802__AT1G75290.1	C000397	10	duplicate
fgenesh2_kg.7__128__AT4G39230.1	C000397	10	duplicate
scaffold_202468.1	C000397	10	duplicate
scaffold_700675.1	C000397	10	duplicate
Al_scaffold_0006_2196	C000398	10	duplicate
fgenesh1_pm.C_scaffold_8000904	C000398	10	duplicate
scaffold_105289.1	C000398	10	duplicate
scaffold_602387.1	C000398	10	duplicate
scaffold_604266.1	C000398	10	duplicate
scaffold_800916.1	C000398	10	duplicate
fgenesh1_pm.C_scaffold_1002800	C000398	10	duplicate
fgenesh2_kg.8__2026__AT5G60615.1	C000398	10	duplicate
scaffold_105290.1	C000398	10	duplicate
scaffold_802691.1	C000398	10	duplicate
Al_scaffold_0006_2331	C000399	10	duplicate
fgenesh1_pg.C_scaffold_1000928	C000399	10	duplicate
scaffold_200091.1	C000399	10	duplicate
scaffold_200817.1	C000399	10	duplicate
scaffold_303509.1	C000399	10	duplicate
scaffold_400452.1	C000399	10	duplicate
scaffold_400902.1	C000399	10	duplicate
scaffold_703424.1	C000399	10	duplicate
scaffold_801076.1	C000399	10	duplicate
scaffold_400580.1	C000399	10	duplicate
Al_scaffold_0006_3150	C000400	10	duplicate
Al_scaffold_0008_1893	C000400	10	duplicate
fgenesh1_pm.C_scaffold_1000461	C000400	10	duplicate
fgenesh2_kg.1__569__AT1G06030.1	C000400	10	duplicate
fgenesh2_kg.2__1174__AT1G69200.1	C000400	10	duplicate
fgenesh2_kg.2__875__AT1G66430.1	C000400	10	duplicate
fgenesh2_kg.4__1131__AT2G31390.1	C000400	10	duplicate
fgenesh2_kg.5__1798__AT3G54090.1	C000400	10	duplicate
fgenesh2_kg.5__2405__AT3G59480.1	C000400	10	duplicate
scaffold_801617.1	C000400	10	duplicate
scaffold_600638.1	C000401	10	duplicate
fgenesh1_pg.C_scaffold_5000528	C000401	10	duplicate
fgenesh1_pg.C_scaffold_6001042	C000401	10	duplicate
fgenesh1_pg.C_scaffold_7002387	C000401	10	duplicate
scaffold_102938.1	C000401	10	duplicate
scaffold_601075.1	C000401	10	duplicate
scaffold_702981.1	C000401	10	duplicate
scaffold_702982.1	C000401	10	duplicate
scaffold_600541.1	C000401	10	duplicate
scaffold_102011.1	C000401	10	duplicate
Al_scaffold_0007_184	C000402	10	duplicate
fgenesh1_pg.C_scaffold_6000810	C000402	10	duplicate
fgenesh1_pm.C_scaffold_1001888	C000402	10	duplicate
fgenesh2_kg.2__2106__AT1G78090.1	C000402	10	duplicate
fgenesh2_kg.4__145__AT2G22190.1	C000402	10	duplicate
fgenesh2_kg.6__3182__AT4G12432.1	C000402	10	duplicate
fgenesh2_kg.7__2042__AT4G22592.1	C000402	10	duplicate
fgenesh2_kg.8__1034__AT5G51460.1	C000402	10	duplicate
scaffold_104040.1	C000402	10	duplicate
scaffold_803240.1	C000402	10	duplicate
Al_scaffold_0007_2248	C000403	10	duplicate
Al_scaffold_0008_290	C000403	10	duplicate
fgenesh1_pg.C_scaffold_8000253	C000403	10	duplicate
fgenesh2_kg.8__245__AT5G45540.1	C000403	10	duplicate
fgenesh2_kg.8__246__AT5G45530.1	C000403	10	duplicate
fgenesh2_kg.8__252__AT5G45480.1	C000403	10	duplicate
fgenesh2_kg.8__253__AT5G45470.1	C000403	10	duplicate
scaffold_702497.1	C000403	10	duplicate
scaffold_800327.1	C000403	10	duplicate
Al_scaffold_0008_555	C000403	10	duplicate
Al_scaffold_0007_2962	C000404	10	duplicate
fgenesh1_pm.C_scaffold_7002347	C000404	10	duplicate
fgenesh1_pm.C_scaffold_8000643	C000404	10	duplicate
fgenesh2_kg.4__387__AT2G24693.1	C000404	10	duplicate
scaffold_703252.1	C000404	10	duplicate
scaffold_703255.1	C000404	10	duplicate
scaffold_703511.1	C000404	10	duplicate
scaffold_801231.1	C000404	10	duplicate
fgenesh1_pm.C_scaffold_3002275	C000404	10	duplicate
fgenesh1_pm.C_scaffold_8001194	C000404	10	duplicate
Al_scaffold_0007_498	C000405	10	duplicate
fgenesh1_pm.C_scaffold_5001281	C000405	10	duplicate
fgenesh2_kg.1__2255__AT1G20693.2	C000405	10	duplicate
fgenesh2_kg.1__2258__AT1G20696.3	C000405	10	duplicate
fgenesh2_kg.3__3350__AT2G17560.1	C000405	10	duplicate
fgenesh2_kg.4__1466__AT2G34450.2	C000405	10	duplicate
scaffold_602413.1	C000405	10	duplicate
fgenesh2_kg.6__1935__AT5G23420.1	C000405	10	duplicate
scaffold_602412.1	C000405	10	duplicate
scaffold_603518.1	C000405	10	duplicate
Al_scaffold_0008_1110	C000406	10	duplicate
fgenesh2_kg.1__2290__AT2G06555.1	C000406	10	duplicate
fgenesh2_kg.4__834__AT2G06555.1	C000406	10	duplicate
fgenesh2_kg.6__1793__AT2G06555.1	C000406	10	duplicate
fgenesh2_kg.7__3601__AT2G06555.1	C000406	10	duplicate
fgenesh2_kg.8__1707__AT2G06555.1	C000406	10	duplicate
fgenesh2_kg.8__2842__AT5G32620.1	C000406	10	duplicate
fgenesh2_kg.1__3361__AT5G34837.1	C000406	10	duplicate
fgenesh2_kg.2__795__AT5G34837.1	C000406	10	duplicate
fgenesh2_kg.7__2174__AT5G34837.1	C000406	10	duplicate
Al_scaffold_0008_3090	C000407	10	duplicate
